"studentID","firstName","lastName","email","section","courses","regularity"
"37-55372","Joyce","Schmidt","joyce.schmidt@example.com","2c","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"03-83635","Kelly","Shaw","kelly.shaw@example.com","2c","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"27-38604","Alberto","Craig","alberto.craig@example.com","2c","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"77-31100","Neil","Clark","neil.clark@example.com","2c","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"62-16335","Stanley","Bailey","stanley.bailey@example.com","2c","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"65-66510","Michele","Andrews","michele.andrews@example.com","2c","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"28-48508","Mathew","Webb","mathew.webb@example.com","2c","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"57-56433","Beverly","Kelly","beverly.kelly@example.com","2c","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"82-62670","Virgil","Harvey","virgil.harvey@example.com","2c","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"36-35060","Lisa","Grant","lisa.grant@example.com","2c","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"14-26884","Mason","Murray","mason.murray@example.com","2c","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"52-56600","Lauren","Herrera","lauren.herrera@example.com","2c","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"28-14650","Philip","Lawson","philip.lawson@example.com","2c","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"55-46877","Ruby","Vasquez","ruby.vasquez@example.com","2c","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"45-22275","Leslie","Perry","leslie.perry@example.com","2c","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"34-67626","Deanna","Woods","deanna.woods@example.com","2c","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"71-74546","Alyssa","Perez","alyssa.perez@example.com","2d","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"18-44437","Sean","Burton","sean.burton@example.com","2d","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"52-00154","Cathy","Hale","cathy.hale@example.com","2d","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"55-53464","Willie","Vargas","willie.vargas@example.com","2d","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"54-42853","Mary","Ford","mary.ford@example.com","2d","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"74-31226","Meghan","Jensen","meghan.jensen@example.com","2d","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"02-73125","Melissa","Mcdonalid","melissa.mcdonalid@example.com","2d","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"44-83383","Tara","Herrera","tara.herrera@example.com","2d","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"80-63355","Eduardo","Griffin","eduardo.griffin@example.com","2d","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"50-18771","Madison","Cook","madison.cook@example.com","2d","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"22-05204","Edgar","Black","edgar.black@example.com","2d","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"60-43704","Krin","Jacobs","krin.jacobs@example.com","2d","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"18-33374","Joe","Dixon","joe.dixon@example.com","2d","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"12-56255","Cory","Vasquez","cory.vasquez@example.com","2d","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"65-16265","Louise","Nelson","louise.nelson@example.com","2d","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"06-75513","Erika","Hayes","erika.hayes@example.com","2d","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"81-25328","Theodore","Jordan","theodore.jordan@example.com","2d","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"16-38514","Stacey","Jones","stacey.jones@example.com","2d","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"65-66682","Jordan","Sims","jordan.sims@example.com","2d","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"70-64707","Nora","Hayes","nora.hayes@example.com","2d","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"21-34451","Gerald","Carpenter","gerald.carpenter@example.com","2d","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"77-53445","Michele","Wallace","michele.wallace@example.com","2d","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"28-08176","Joanne","Howell","joanne.howell@example.com","2d","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"78-88214","Aaron","Powell","aaron.powell@example.com","2d","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"73-08676","Samuel","Wagner","samuel.wagner@example.com","2d","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"67-16867","Kevin","Hayes","kevin.hayes@example.com","2d","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"10-01577","Darlene","Jenkins","darlene.jenkins@example.com","2d","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"17-56306","Gabriel","Chavez","gabriel.chavez@example.com","2d","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"66-75217","Aiden","Fletcher","aiden.fletcher@example.com","2d","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"64-23318","Sherry","Lawrence","sherry.lawrence@example.com","2d","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"77-02771","Kay","Jones","kay.jones@example.com","2d","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"74-86485","Lee","Barnes","lee.barnes@example.com","2d","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"62-36131","Claude","Jordan","claude.jordan@example.com","2d","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"85-88704","Sofia","Gibson","sofia.gibson@example.com","2d","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"10-72485","Hector","Holmes","hector.holmes@example.com","2d","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"45-00345","Carl","Baker","carl.baker@example.com","2d","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"53-64461","Erica","Rodriquez","erica.rodriquez@example.com","2d","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"67-43858","Melanie","Chavez","melanie.chavez@example.com","2d","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"51-38101","Dwight","Hudson","dwight.hudson@example.com","2d","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"02-54741","Peter","Lee","peter.lee@example.com","2d","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"60-25086","Joanne","Moore","joanne.moore@example.com","2d","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"76-04231","Tonya","Dixon","tonya.dixon@example.com","2d","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"70-67270","Landon","Byrd","landon.byrd@example.com","2d","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"63-04032","Marilyn","Lucas","marilyn.lucas@example.com","2d","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"75-76412","Kirk","Rogers","kirk.rogers@example.com","2d","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"40-67543","Arlene","Jennings","arlene.jennings@example.com","2d","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"74-88720","Brennan","James","brennan.james@example.com","2d","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"34-67770","Joe","Andrews","joe.andrews@example.com","2d","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"05-10708","Zoe","Cooper","zoe.cooper@example.com","2d","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"42-68214","Christian","Carr","christian.carr@example.com","2d","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"56-43404","Darrell","Fernandez","darrell.fernandez@example.com","2e","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"70-40222","Catherine","Gomez","catherine.gomez@example.com","2e","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"23-15634","Keith","Hall","keith.hall@example.com","2e","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"40-35826","Leta","Johnson","leta.johnson@example.com","2e","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"48-86568","Leslie","Henderson","leslie.henderson@example.com","2e","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"07-55441","Theresa","Hall","theresa.hall@example.com","2e","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"83-75363","Christian","Hunt","christian.hunt@example.com","2e","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"24-22508","Jar","Wright","jar.wright@example.com","2e","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"53-66137","Sonia","Weaver","sonia.weaver@example.com","2e","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"60-35078","Stephanie","Bell","stephanie.bell@example.com","2e","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"85-04632","Katrina","Holmes","katrina.holmes@example.com","2e","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"46-52802","Josephine","Beck","josephine.beck@example.com","2e","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"47-67077","Louise","Walters","louise.walters@example.com","2e","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"64-48007","Charles","Stevens","charles.stevens@example.com","2e","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"38-87080","Antonio","Mccoy","antonio.mccoy@example.com","2e","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"24-30252","Keith","Turner","keith.turner@example.com","2e","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"06-06026","Jerome","Davis","jerome.davis@example.com","2e","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"58-63504","Floyd","Kennedy","floyd.kennedy@example.com","2e","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"07-38332","Clinton","Harvey","clinton.harvey@example.com","2e","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"57-84468","Ethan","Freeman","ethan.freeman@example.com","2e","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"70-72574","Lauren","Harris","lauren.harris@example.com","2e","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"16-72855","Derrick","Sanders","derrick.sanders@example.com","2e","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"41-32102","Jeff","Prescott","jeff.prescott@example.com","2e","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"11-55368","Joseph","Hughes","joseph.hughes@example.com","2e","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"84-12762","Samuel","Garcia","samuel.garcia@example.com","2e","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"33-41535","Veronica","Beck","veronica.beck@example.com","2e","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"46-82233","Jared","Mason","jared.mason@example.com","2e","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"44-84185","Andy","Rodriquez","andy.rodriquez@example.com","2e","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"14-03380","Peggy","Mcdonalid","peggy.mcdonalid@example.com","2e","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"20-01136","Jennifer","Barnett","jennifer.barnett@example.com","2e","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"44-53235","Fernando","Silva","fernando.silva@example.com","2e","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"46-08535","Jeanne","Fields","jeanne.fields@example.com","2e","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"48-64608","Russell","Johnston","russell.johnston@example.com","2e","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"03-66554","Toni","Richards","toni.richards@example.com","2e","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"58-18116","Rosemary","Stevens","rosemary.stevens@example.com","2e","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"48-73323","Brennan","Beck","brennan.beck@example.com","2e","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"57-71244","Larry","Burke","larry.burke@example.com","2e","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"77-70813","Isaiah","Black","isaiah.black@example.com","2e","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"46-21371","Rachel","Armstrong","rachel.armstrong@example.com","2e","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"71-53754","Eduardo","Reynolds","eduardo.reynolds@example.com","2e","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"18-74575","Cherly","Holmes","cherly.holmes@example.com","2e","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"65-41041","Tommy","Reed","tommy.reed@example.com","2e","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"57-65180","Kristina","Welch","kristina.welch@example.com","2e","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"58-21316","Barry","Mills","barry.mills@example.com","2e","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"37-75101","Carter","Lucas","carter.lucas@example.com","2e","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"47-48280","Bobbie","Newman","bobbie.newman@example.com","2e","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"33-75381","Javier","Powell","javier.powell@example.com","2e","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"38-56580","Adam","Nelson","adam.nelson@example.com","2e","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"35-02200","Joseph","Steeves ","joseph.steeves@example.com","2e","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"33-77861","Holly","Marshall","holly.marshall@example.com","2e","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"13-37203","Duane","Powell","duane.powell@example.com","2g","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"50-53241","Judy","Henderson","judy.henderson@example.com","2g","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"45-88123","Katie","Jenkins","katie.jenkins@example.com","2g","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"85-86355","Theresa","Robertson","theresa.robertson@example.com","2g","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"14-58262","Bobbie","Rodriquez","bobbie.rodriquez@example.com","2g","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"70-20886","Emily","Fox","emily.fox@example.com","2g","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"75-14840","Steve","Howard","steve.howard@example.com","2g","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"64-26451","Joann","White","joann.white@example.com","2g","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"84-44875","Jerry","Diaz","jerry.diaz@example.com","2g","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"21-33310","Jeanne","Powell","jeanne.powell@example.com","2g","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"06-17531","Debra","Baker","debra.baker@example.com","2g","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"40-83307","Savannah","Robertson","savannah.robertson@example.com","2g","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"13-22828","Edwin","Crawford","edwin.crawford@example.com","2g","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"14-68817","Joshua","Soto","joshua.soto@example.com","2g","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"24-33301","David","Gomez","david.gomez@example.com","2g","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"55-40263","Patsy","Nguyen","patsy.nguyen@example.com","2g","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"42-65466","Mike","Gordon","mike.gordon@example.com","2g","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"57-34261","Pearl","Russell","pearl.russell@example.com","2g","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"17-67468","Sean","King","sean.king@example.com","2g","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"46-04725","Carole","Hopkins","carole.hopkins@example.com","2g","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"33-77106","John","Jensen","john.jensen@example.com","2g","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"14-56417","Claudia","Mason","claudia.mason@example.com","2g","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"03-87014","Fernando","Grant","fernando.grant@example.com","2g","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"74-24612","John","Wells","john.wells@example.com","2g","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"42-28638","Erika","Bishop","erika.bishop@example.com","2g","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"11-66512","Willie","Gibson","willie.gibson@example.com","2g","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"55-72587","Arnold","Howell","arnold.howell@example.com","2g","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"55-68137","Alexis","Howard","alexis.howard@example.com","2g","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"48-76788","Clyde","Garcia","clyde.garcia@example.com","2g","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"10-38545","Margie","Fox","margie.fox@example.com","2g","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"15-35637","Annie","Cooper","annie.cooper@example.com","2g","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"04-55435","Brennan","Hunter","brennan.hunter@example.com","2g","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"44-10315","Frank","Shelton","frank.shelton@example.com","2g","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"06-16118","Gabriella","Miles","gabriella.miles@example.com","2g","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"21-51167","Shawn","Jacobs","shawn.jacobs@example.com","2g","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"35-58634","Manuel","Welch","manuel.welch@example.com","2g","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"81-44246","Jerry","Wells","jerry.wells@example.com","2g","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"33-54266","Brian","Fields","brian.fields@example.com","2g","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"36-27775","Courtney","Peck","courtney.peck@example.com","2g","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"20-76858","Allan","Sutton","allan.sutton@example.com","2g","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"14-15577","Reginald","Butler","reginald.butler@example.com","2g","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"32-85876","Dwight","Herrera","dwight.herrera@example.com","2g","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"33-21636","Kristin","Ross","kristin.ross@example.com","2g","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"06-50044","Anna","Jackson","anna.jackson@example.com","2g","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"17-78845","Mabel","Palmer","mabel.palmer@example.com","2g","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
"25-41005","Anne","Hernandez","anne.hernandez@example.com","2g","[CPENUME,CPESOFD,PURPCOM,TCTRONC,JOSERIZ,CONWRLD,PATFIT4,]","regular"
